Id,Pk,Label,Title,Year:int,Minutes:int
tt0082156,tt0082156,Movie,Chanel Solitaire,1981,120
tt0082158,tt0082158,Movie,Chariots of Fire,1981,125
tt0082162,tt0082162,Movie,Chashme Buddoor,1981,145
tt0082173,tt0082173,Movie,Choice of Arms,1981,135
tt0082175,tt0082175,Movie,The Chosen,1981,108
tt0082176,tt0082176,Movie,Christiane F.,1981,138
tt0082185,tt0082185,Movie,Ciosy,1981,100
tt0082186,tt0082186,Movie,Clash of the Titans,1981,118
tt0082189,tt0082189,Movie,Huang tian hou tu,1981,120
tt0082190,tt0082190,Movie,El color de nuestra piel,1981,102
tt0082192,tt0082192,Movie,Come-Back,1981,120
tt0082198,tt0082198,Movie,Conan the Barbarian,1982,129
tt0082200,tt0082200,Movie,Continental Divide,1981,103
tt0082202,tt0082202,Movie,Copia cero,1982,102
tt0082203,tt0082203,Movie,Cream Horn,1981,109
tt0082206,tt0082206,Movie,Coup de Torchon,1981,128
tt0082210,tt0082210,Movie,El crack,1981,131
tt0082214,tt0082214,Movie,La cripta,1981,110
tt0082216,tt0082216,Movie,The Cruise,1981,122
tt0082217,tt0082217,Movie,Croque la vie,1981,105
tt0082219,tt0082219,Movie,The Fault,1980,120
tt0082220,tt0082220,Movie,Cutter's Way,1981,109
tt0082222,tt0082222,Movie,Man of Iron,1981,156
tt0082225,tt0082225,Movie,Céleste,1980,107
tt0082230,tt0082230,Movie,Lady of the Camelias,1981,115
tt0082241,tt0082241,Movie,Carnival Scenes,1982,119
tt0082245,tt0082245,Movie,Deadly Blessing,1981,100
tt0082252,tt0082252,Movie,The Decline of Western Civilization,1981,100
tt0082254,tt0082254,Movie,Dein unbekannter Bruder,1982,105
tt0082258,tt0082258,Movie,Departementet eller Irrfärder i byråkratin,1981,110
tt0082269,tt0082269,Movie,Diva,1981,117
tt0082280,tt0082280,Movie,Muddy River,1981,105
tt0082287,tt0082287,Movie,Dracula Exotica,1980,100
tt0082288,tt0082288,Movie,Dragonslayer,1981,108
tt0082294,tt0082294,Movie,Shivers,1981,106
tt0082300,tt0082300,Movie,Duelul,1981,105
tt0082306,tt0082306,Movie,E noi non faremo Karakiri,1981,106
tt0082313,tt0082313,Movie,Why Not?,1981,151
tt0082314,tt0082314,Movie,Ek Duuje Ke Liye,1981,167
tt0082317,tt0082317,Movie,They Don't Wear Black Tie,1981,120
tt0082318,tt0082318,Movie,Rat-Trap,1982,121
tt0082320,tt0082320,Movie,Elvis Gratton,1981,100
tt0082326,tt0082326,Movie,En résidence surveillée,1981,100
tt0082327,tt0082327,Movie,En septiembre,1982,105
tt0082329,tt0082329,Movie,Endless Love,1981,116
tt0082330,tt0082330,Movie,Angels of Iron,1981,105
tt0082334,tt0082334,Movie,The Entity,1982,125
tt0082341,tt0082341,Movie,Waiting for Daddy,1980,103
tt0082343,tt0082343,Movie,I Love You,1981,110
tt0082348,tt0082348,Movie,Excalibur,1981,140
tt0082350,tt0082350,Movie,An Eye for an Eye,1981,106
tt0082351,tt0082351,Movie,Eye of the Needle,1981,112
tt0082353,tt0082353,Movie,Eyewitness,1981,103
tt0082354,tt0082354,Movie,Fakty minuvshego dnya,1981,140
tt0082356,tt0082356,Movie,Banovic Strahinja,1981,105
tt0082369,tt0082369,Movie,High Society Limited,1982,104
tt0082370,tt0082370,Movie,The Woman Next Door,1981,106
tt0082374,tt0082374,Movie,Fever,1981,116
tt0082377,tt0082377,Movie,The Final Conflict,1981,108
tt0082387,tt0082387,Movie,Flames of Blood,1981,147
tt0082388,tt0082388,Movie,Les fleurs sauvages,1982,152
tt0082398,tt0082398,Movie,For Your Eyes Only,1981,127
tt0082402,tt0082402,Movie,Fort Apache the Bronx,1981,125
tt0082404,tt0082404,Movie,Four Friends,1981,114
tt0082405,tt0082405,Movie,The Four Seasons,1981,107
tt0082408,tt0082408,Movie,Francisca,1981,166
tt0082409,tt0082409,Movie,¡¡Franco!! Un proceso histórico,1982,122
tt0082414,tt0082414,Movie,Freak Orlando,1981,126
tt0082416,tt0082416,Movie,The French Lieutenant's Woman,1981,124
tt0082421,tt0082421,Movie,Front v tylu vraga,1982,161
tt0082424,tt0082424,Movie,La fuga de Segovia,1981,108
tt0082429,tt0082429,Movie,Circle of Deceit,1981,108
tt0082430,tt0082430,Movie,Fürchte dich nicht Jakob!,1981,101
tt0082432,tt0082432,Movie,Gallipoli,1981,110
tt0082434,tt0082434,Movie,Gangster Wars,1981,121
tt0082447,tt0082447,Movie,Geschichten aus den Hunsrückdörfern,1981,117
tt0082449,tt0082449,Movie,Ghost Story,1981,110
tt0082450,tt0082450,Movie,The Garden of Eden,1980,108
tt0082456,tt0082456,Movie,Glosy,1981,100
tt0082464,tt0082464,Movie,Goodbye Pork Pie,1980,105
tt0082471,tt0082471,Movie,The Big Pardon,1982,130
tt0082476,tt0082476,Movie,Green Ice,1981,116
tt0082481,tt0082481,Movie,Bewitched,1981,101
tt0082483,tt0082483,Movie,Guerra de Mirandum,1981,134
tt0082484,tt0082484,Movie,Quest for Fire,1981,100
tt0082491,tt0082491,Movie,Habanera,1984,108
tt0082493,tt0082493,Movie,Hadisat an-nusf meter,1982,110
tt0082497,tt0082497,Movie,The Hand,1981,104
tt0082498,tt0082498,Movie,Happy Birthday to Me,1981,111
tt0082499,tt0082499,Movie,Hard Country,1981,104
tt0082500,tt0082500,Movie,Hard Feelings,1981,105
tt0082504,tt0082504,Movie,Haathkadi,1982,156
tt0082510,tt0082510,Movie,Hécate,1982,105
tt0082511,tt0082511,Movie,Hell Night,1981,101
tt0082520,tt0082520,Movie,The Underground Man,1981,110
tt0082525,tt0082525,Movie,Honky Tonk Freeway,1981,107
tt0082535,tt0082535,Movie,Hua ji shi dai,1981,101
tt0082547,tt0082547,Movie,Birgit Haas Must Be Killed,1981,105
tt0082562,tt0082562,Movie,Madly in Love,1981,102
tt0082563,tt0082563,Movie,Inter Rail,1981,106
tt0082567,tt0082567,Movie,Io e Caterina,1980,117
tt0082574,tt0082574,Movie,I Am Blushing,1981,105
tt0082578,tt0082578,Movie,The Wanderings of Jan Amos,1983,147
tt0082582,tt0082582,Movie,Jede Menge Kohle,1981,100
tt0082583,tt0082583,Movie,Jeppe på bjerget,1981,110
tt0082594,tt0082594,Movie,Kaalia,1981,157
tt0082596,tt0082596,Movie,Kagero-za,1981,139
tt0082601,tt0082601,Movie,Fall Guy,1982,109
tt0082602,tt0082602,Movie,Karnaval,1982,151
tt0082607,tt0082607,Movie,Kemono-tachi no atsui nemuri,1981,111
tt0082612,tt0082612,Movie,Kill and Kill Again,1981,100
tt0082622,tt0082622,Movie,Knightriders,1981,146
tt0082633,tt0082633,Movie,Tree of Knowledge,1981,110
tt0082637,tt0082637,Movie,Lacrime napulitane,1981,107
tt0082640,tt0082640,Movie,Lady Chatterley's Lover,1981,104
tt0082642,tt0082642,Movie,The Last Chase,1981,101
tt0082644,tt0082644,Movie,Laawaris,1981,189
tt0082656,tt0082656,Movie,Liar's Moon,1981,106
tt0082661,tt0082661,Movie,Lili Marleen,1981,120
tt0082662,tt0082662,Movie,Lin ju,1981,104
tt0082671,tt0082671,Movie,Lola,1981,115
tt0082676,tt0082676,Movie,Longshot,1981,100
tt0082678,tt0082678,Movie,Looks and Smiles,1981,104
tt0082680,tt0082680,Movie,Looping,1981,104
tt0082682,tt0082682,Movie,Love Brewed in the African Pot,1981,125
tt0082689,tt0082689,Movie,Kamilla,1981,110
tt0082699,tt0082699,Movie,Samurai Reincarnation,1981,122
tt0082701,tt0082701,Movie,Malevil,1981,120
tt0082704,tt0082704,Movie,Mandala,1981,117
tt0082705,tt0082705,Movie,Manderley,1981,103
tt0082711,tt0082711,Movie,Manon,1981,108
tt0082714,tt0082714,Movie,Il marchese del Grillo,1981,135
tt0082722,tt0082722,Movie,The Old Bear Hunter,1982,103
tt0082725,tt0082725,Movie,Max Frisch Journal I-III,1981,122
tt0082728,tt0082728,Movie,Mera spored mera,1981,288
tt0082729,tt0082729,Movie,Time Stands Still,1982,103
tt0082731,tt0082731,Movie,The Girl with the Red Hair,1981,110
tt0082733,tt0082733,Movie,Memoirs of a Survivor,1981,115
tt0082736,tt0082736,Movie,Mephisto,1981,144
tt0082741,tt0082741,Movie,I'm Getting a Yacht,1980,104
tt0082749,tt0082749,Movie,Mille milliards de dollars,1982,132
tt0082751,tt0082751,Movie,Milosc ci wszystko wybaczy,1981,108
tt0082752,tt0082752,Movie,Il minestrone,1981,104
tt0082755,tt0082755,Movie,Teddy Bear,1981,111
tt0082766,tt0082766,Movie,Mommie Dearest,1981,129
tt0082769,tt0082769,Movie,Mystery on Monster Island,1981,100
tt0082773,tt0082773,Movie,Mouche,1982,118
tt0082777,tt0082777,Movie,La mujer del ministro,1981,101
tt0082783,tt0082783,Movie,My Dinner with Andre,1981,110
tt0082790,tt0082790,Movie,After Midnight,1981,110
tt0082796,tt0082796,Movie,Naram Garam,1981,122
tt0082797,tt0082797,Movie,Naseeb,1981,197
tt0082804,tt0082804,Movie,The Nesting,1981,103
tt0082810,tt0082810,Movie,Night Crossing,1982,107
tt0082816,tt0082816,Movie,The Night the Lights Went Out in Georgia,1981,112
tt0082819,tt0082819,Movie,A Japanese Village,1984,210
tt0082824,tt0082824,Movie,Nothing to Hide,1981,101
tt0082825,tt0082825,Movie,Notorious Eight,1981,102
tt0082828,tt0082828,Movie,Nous,1981,103
tt0082830,tt0082830,Movie,Nudo di donna,1981,106
tt0082842,tt0082842,Movie,Olsen-banden over alle bjerge!,1981,100
tt0082843,tt0082843,Movie,Olsen-bandens flugt - over plankeværket,1981,100
tt0082844,tt0082844,Movie,L'ombre rouge,1981,112
tt0082846,tt0082846,Movie,On Golden Pond,1981,109
tt0082848,tt0082848,Movie,We're Not Angels... Neither Are They,1981,109
tt0082853,tt0082853,Movie,Only When I Laugh,1981,120
tt0082865,tt0082865,Movie,Tora-san's Love in Osaka,1981,104
tt0082866,tt0082866,Movie,Tora-san's Promise,1981,101
tt0082869,tt0082869,Movie,Outland,1981,109
tt0082871,tt0082871,Movie,Outside In,1981,115
tt0082876,tt0082876,Movie,The Fall of Italy,1981,114
tt0082880,tt0082880,Movie,Il pap'occhio,1980,110
tt0082883,tt0082883,Movie,Passion of Love,1981,117
tt0082888,tt0082888,Movie,National Heritage,1981,112
tt0082893,tt0082893,Movie,The Skin,1981,131
tt0082894,tt0082894,Movie,Pennies from Heaven,1981,108
tt0082912,tt0082912,Movie,Pixote,1981,128
tt0082916,tt0082916,Movie,Playgirl,1981,105
tt0082917,tt0082917,Movie,La plaça del Diamant,1982,111
tt0082919,tt0082919,Movie,Les Plouffe,1981,227
tt0082921,tt0082921,Movie,Pokkuveyil,1982,106
tt0082924,tt0082924,Movie,Super Fuzz,1980,106
tt0082925,tt0082925,Movie,Polonia restituta,1981,219
tt0082927,tt0082927,Movie,Le Pont du Nord,1981,129
tt0082933,tt0082933,Movie,Possession,1981,124
tt0082934,tt0082934,Movie,The Postman Always Rings Twice,1981,122
tt0082935,tt0082935,Movie,Pour la peau d'un flic,1981,105
tt0082938,tt0082938,Movie,The Pretenders,1981,102
tt0082940,tt0082940,Movie,Priest of Love,1981,125
tt0082945,tt0082945,Movie,Prince of the City,1981,167
tt0082949,tt0082949,Movie,The Professional,1981,108
tt0082957,tt0082957,Movie,Puente aéreo,1981,100
tt0082958,tt0082958,Movie,The Pursuit of D.B. Cooper,1981,100
tt0082964,tt0082964,Movie,Quartet,1981,101
tt0082968,tt0082968,Movie,Treasure of the Yankee Zephyr,1981,108
tt0082970,tt0082970,Movie,Ragtime,1981,155
tt0082971,tt0082971,Movie,Indiana Jones and the Raiders of the Lost Ark,1981,115
tt0082973,tt0082973,Movie,Rasmus på luffen,1981,105
tt0082979,tt0082979,Movie,Reds,1981,195
tt0082982,tt0082982,Movie,Reisender Krieger,1981,195
tt0082983,tt0082983,Movie,Remembrance,1982,117
tt0082984,tt0082984,Movie,Reborn,1981,105
tt0082988,tt0082988,Movie,Requiem,1982,103
tt0082992,tt0082992,Movie,Rich and Famous,1981,117
tt0082993,tt0082993,Movie,Richard's Things,1980,104
tt0083000,tt0083000,Movie,Road Games,1981,101
tt0083002,tt0083002,Movie,Roar of the Lion,1981,104
tt0083006,tt0083006,Movie,Rollover,1981,116
tt0083015,tt0083015,Movie,S.O.B.,1981,122
tt0083019,tt0083019,Movie,Hellhole Women,1981,102
tt0083021,tt0083021,Movie,Sailor Suit and Machine Gun,1981,131
tt0083022,tt0083022,Movie,The Saimaa Gesture,1981,128
tt0083024,tt0083024,Movie,The Salamander,1981,103
tt0083025,tt0083025,Movie,Sally and Freedom,1981,102
tt0083028,tt0083028,Movie,You Love Only Once,1981,103
tt0083041,tt0083041,Movie,Second-Hand Hearts,1980,102
tt0083046,tt0083046,Movie,La segunda guerra de los niños,1981,105
tt0083059,tt0083059,Movie,Sezona mira u Parizu,1981,102
tt0083063,tt0083063,Movie,Sharda,1981,126
tt0083064,tt0083064,Movie,Sharky's Machine,1981,122
tt0083072,tt0083072,Movie,Shu jian en chou lu,1981,101
tt0083081,tt0083081,Movie,Silsila,1981,182
tt0083082,tt0083082,Movie,Silvestre,1981,120
tt0083086,tt0083086,Movie,Sista budet,1981,120
tt0083089,tt0083089,Movie,Do You Remember Dolly Bell?,1981,110
tt0083096,tt0083096,Movie,Smash Palace,1981,108
tt0083101,tt0083101,Movie,Sobrenatural,1981,100
tt0083102,tt0083102,Movie,Sweet Dreams,1981,105
tt0083111,tt0083111,Movie,Southern Comfort,1981,106
tt0083113,tt0083113,Movie,Sphinx,1981,118
tt0083124,tt0083124,Movie,Station,1981,132
tt0083131,tt0083131,Movie,Stripes,1981,106
tt0083137,tt0083137,Movie,Der subjektive Faktor,1981,183
tt0083138,tt0083138,Movie,Subway Riders,1981,120
tt0083147,tt0083147,Movie,The Swimmer,1981,105
tt0083151,tt0083151,Movie,The Outsider,1981,122
tt0083160,tt0083160,Movie,Day of the Idiots,1981,110
tt0083163,tt0083163,Movie,Take This Job and Shove It,1981,100
tt0083165,tt0083165,Movie,Talentprobe,1981,115
tt0083169,tt0083169,Movie,Taps,1981,126
tt0083170,tt0083170,Movie,Tarzan the Ape Man,1981,115
tt0083178,tt0083178,Movie,Tattoo,1981,103
tt0083180,tt0083180,Movie,Tegnapelött,1982,112
tt0083183,tt0083183,Movie,The Territory,1981,104
tt0083189,tt0083189,Movie,They All Laughed,1981,115
tt0083190,tt0083190,Movie,Thief,1981,123
tt0083193,tt0083193,Movie,This Is Elvis,1981,101
tt0083201,tt0083201,Movie,Ticket to Heaven,1981,108
tt0083203,tt0083203,Movie,Time for Revenge,1981,112
tt0083213,tt0083213,Movie,Der Tod in der Waschstraße,1982,103
tt0083219,tt0083219,Movie,All Fired Up,1982,108
tt0083226,tt0083226,Movie,Three Brothers,1981,113
tt0083230,tt0083230,Movie,Too Early/Too Late,1981,100
tt0083232,tt0083232,Movie,True Confessions,1981,108
tt0083237,tt0083237,Movie,Flame Top,1980,155
tt0083242,tt0083242,Movie,Two Queens and One Consort,1981,102
tt0083248,tt0083248,Movie,Umrao Jaan,1981,145
tt0083249,tt0083249,Movie,Un assassin qui passe,1981,110
tt0083250,tt0083250,Movie,Un dimanche de flic,1983,100
tt0083255,tt0083255,Movie,Dead Certain,1981,105
tt0083256,tt0083256,Movie,Une jeunesse,1983,100
tt0083257,tt0083257,Movie,Strange Affair,1981,105
tt0083260,tt0083260,Movie,Bolero,1981,184
tt0083267,tt0083267,Movie,Outlaw: The Saga of Gisli,1981,100
tt0083271,tt0083271,Movie,Vabank,1981,108
tt0083274,tt0083274,Movie,Valentina,1981,100
tt0083275,tt0083275,Movie,Variola Vera,1982,110
tt0083284,tt0083284,Movie,Victory,1981,116
tt0083296,tt0083296,Movie,Visiting Hours,1982,105
tt0083306,tt0083306,Movie,Vreme vodi,1980,135
tt0083318,tt0083318,Movie,The Way South,1981,143
tt0083320,tt0083320,Movie,The Lite Trap,1982,104
tt0083326,tt0083326,Movie,Whose Life Is It Anyway?,1981,119
tt0083336,tt0083336,Movie,Wolfen,1981,115
tt0083343,tt0083343,Movie,Martial Club,1981,110
tt0083346,tt0083346,Movie,The Battle for the Republic of China,1981,121
tt0083349,tt0083349,Movie,Yaarana,1981,138
tt0083351,tt0083351,Movie,Yokohama BJ Blues,1981,112
tt0083355,tt0083355,Movie,Yume yume no ato,1981,101
tt0083356,tt0083356,Movie,From a Far Country,1981,140
tt0083365,tt0083365,Movie,Zoot Suit,1981,103
tt0083381,tt0083381,Movie,Bajo la metralla,1983,102
tt0083507,tt0083507,Movie,13. jul,1982,110
tt0083513,tt0083513,Movie,A contratiempo,1982,107
tt0083519,tt0083519,Movie,Ad ovest di Paperino,1981,102
tt0083522,tt0083522,Movie,Adj király katonát,1983,113
tt0083529,tt0083529,Movie,Breaking Out,1982,104
tt0083544,tt0083544,Movie,Am Ufer der Dämmerung,1983,108
tt0083545,tt0083545,Movie,The Ambitious Lover,1982,110
tt0083549,tt0083549,Movie,All My Friends Part 2,1982,127
tt0083550,tt0083550,Movie,Amityville II: The Possession,1982,104
tt0083555,tt0083555,Movie,Ana,1982,115
tt0083556,tt0083556,Movie,Anak,1982,126
tt0083564,tt0083564,Movie,Annie,1982,126
tt0083567,tt0083567,Movie,Antonieta,1982,108
tt0083570,tt0083570,Movie,Aparoopa,1982,124
tt0083571,tt0083571,Movie,A Foolish Love,1981,121
tt0083575,tt0083575,Movie,Arohan,1983,144
tt0083577,tt0083577,Movie,Arpa Colla,1982,104
tt0083578,tt0083578,Movie,Arth,1982,138
tt0083579,tt0083579,Movie,The Worthless,1982,105
tt0083580,tt0083580,Movie,Ace of Aces,1982,100
tt0083583,tt0083583,Movie,Asesinato en el Comité Central,1982,110
tt0083584,tt0083584,Movie,Ashes and Embers,1982,120
tt0083593,tt0083593,Movie,Aufdermauer,1982,100
tt0083594,tt0083594,Movie,The Turning Point,1983,102
tt0083598,tt0083598,Movie,Author! Author!,1982,110
tt0083601,tt0083601,Movie,L'ave Maria (L'artista),1982,108
tt0083602,tt0083602,Movie,The Avenging,1982,100
tt0083608,tt0083608,Movie,Badle Ki Aag,1982,158
tt0083609,tt0083609,Movie,Burst City,1982,115
tt0083610,tt0083610,Movie,La balada del triunfo,1983,100
tt0083611,tt0083611,Movie,La balance,1982,103
tt0083618,tt0083618,Movie,Banzaï,1983,102
tt0083625,tt0083625,Movie,Le battant,1983,121
tt0083630,tt0083630,Movie,The Beastmaster,1982,118
tt0083635,tt0083635,Movie,My Darling My Dearest,1982,120
tt0083636,tt0083636,Movie,Bemisal,1982,142
tt0083641,tt0083641,Movie,Best Friends,1982,116
tt0083642,tt0083642,Movie,The Best Little Whorehouse in Texas,1982,114
tt0083648,tt0083648,Movie,Beyond the Door,1982,110
tt0083652,tt0083652,Movie,Bill Cosby: Himself,1983,105
tt0083655,tt0083655,Movie,Bingo Bongo,1982,102
tt0083658,tt0083658,Movie,Blade Runner,1982,117
tt0083665,tt0083665,Movie,Blue Collar America,1982,149
tt0083671,tt0083671,Movie,The Wedding,1982,110
tt0083673,tt0083673,Movie,De boezemvriend,1982,100
tt0083675,tt0083675,Movie,Bomber,1982,101
tt0083678,tt0083678,Movie,The Border,1982,108
tt0083680,tt0083680,Movie,Borotalco,1982,107
tt0083682,tt0083682,Movie,Willful Murder,1981,132
tt0083684,tt0083684,Movie,Boulevard des assassins,1982,105
tt0083686,tt0083686,Movie,The Party 2,1982,109
tt0083694,tt0083694,Movie,Britannia Hospital,1982,116
tt0083703,tt0083703,Movie,Sawak al-utubis,1982,107
tt0083706,tt0083706,Movie,La caduta degli angeli ribelli,1981,103
tt0083710,tt0083710,Movie,Caligula and Messalina,1981,155
tt0083713,tt0083713,Movie,Keep Walking,1983,171
tt0083715,tt0083715,Movie,Thieves and Robbers,1983,101
tt0083716,tt0083716,Movie,Crab,1982,102
tt0083717,tt0083717,Movie,Cannery Row,1982,120
tt0083721,tt0083721,Movie,Carry Me Back,1982,102
tt0083722,tt0083722,Movie,Cat People,1982,118
tt0083725,tt0083725,Movie,Looking for Jesus,1982,105
tt0083726,tt0083726,Movie,The Challenge,1982,113
tt0083732,tt0083732,Movie,Private Life,1982,102
tt0083734,tt0083734,Movie,Le choc,1982,100
tt0083737,tt0083737,Movie,The Cricket,1980,101
tt0083743,tt0083743,Movie,La colmena,1982,112
tt0083744,tt0083744,Movie,Colpire al cuore,1982,105
tt0083745,tt0083745,Movie,Come Back to the 5 & Dime Jimmy Dean Jimmy Dean,1982,109
tt0083746,tt0083746,Movie,Comeback,1982,105
tt0083762,tt0083762,Movie,Countryman,1982,102
tt0083767,tt0083767,Movie,Creepshow,1982,120
tt0083776,tt0083776,Movie,Cuarteles de invierno,1984,115
tt0083789,tt0083789,Movie,Danton,1983,136
tt0083790,tt0083790,Movie,Dard Ka Rishta,1982,152
tt0083804,tt0083804,Movie,Dear Mr. Wonderful,1982,116
tt0083806,tt0083806,Movie,Deathtrap,1982,116
tt0083808,tt0083808,Movie,Debiutantka,1982,101
tt0083817,tt0083817,Movie,From the Abyss,1980,100
tt0083818,tt0083818,Movie,Los deseos concebidos,1982,128
tt0083820,tt0083820,Movie,Desh Premee,1982,165
tt0083824,tt0083824,Movie,Quarter to Two Before Jesus Christ,1982,100
tt0083828,tt0083828,Movie,Carry on Pickpocket,1982,102
tt0083832,tt0083832,Movie,Dies rigorose Leben,1983,100
tt0083833,tt0083833,Movie,Diner,1982,110
tt0083834,tt0083834,Movie,De mica en mica s'omple la pica,1984,115
tt0083840,tt0083840,Movie,Doktor Faustus,1982,179
tt0083842,tt0083842,Movie,Domino,1982,118
tt0083843,tt0083843,Movie,Don't Cry It's Only Thunder,1982,108
tt0083851,tt0083851,Movie,The Draughtsman's Contract,1982,108
tt0083859,tt0083859,Movie,Sweet Hours,1982,106
tt0083863,tt0083863,Movie,Demon Is on the Island,1983,102
tt0083865,tt0083865,Movie,Dögkeselyü,1982,115
tt0083866,tt0083866,Movie,E.T. the Extra-Terrestrial,1982,115
tt0083872,tt0083872,Movie,Another Way,1982,102
tt0083874,tt0083874,Movie,Strange Fruits,1983,110
tt0083877,tt0083877,Movie,Elegiya,1982,113
tt0083878,tt0083878,Movie,Elveszett illúziók,1983,103
tt0083884,tt0083884,Movie,The End of August,1981,105
tt0083888,tt0083888,Movie,The Simple-Minded Murderer,1982,108
tt0083891,tt0083891,Movie,Enigma,1982,122
tt0083895,tt0083895,Movie,The Heiress,1983,180
tt0083896,tt0083896,Movie,To ergostasio,1981,101
tt0083904,tt0083904,Movie,A Estrangeira,1982,100
tt0083906,tt0083906,Movie,Eureka,1983,130
tt0083908,tt0083908,Movie,Evil Under the Sun,1982,117
tt0083916,tt0083916,Movie,Viadukt,1983,105
tt0083919,tt0083919,Movie,Familienbande,1982,100
tt0083922,tt0083922,Movie,Fanny and Alexander,1982,188
tt0083925,tt0083925,Movie,The Hatter's Ghost,1982,120
tt0083926,tt0083926,Movie,Far East,1982,102
tt0083930,tt0083930,Movie,Fast-Walking,1982,115
tt0083937,tt0083937,Movie,Fighting Back,1982,100
tt0083941,tt0083941,Movie,The Final Option,1982,125
tt0083942,tt0083942,Movie,The Wind,1982,100
tt0083943,tt0083943,Movie,Firefox,1982,136
tt0083946,tt0083946,Movie,Fitzcarraldo,1982,158
tt0083949,tt0083949,Movie,A Woman in Flames,1983,106
tt0083965,tt0083965,Movie,Foxfire Light,1983,102
tt0083967,tt0083967,Movie,Frances,1982,140
tt0083969,tt0083969,Movie,Woman with the Red Hat,1984,104
tt0083971,tt0083971,Movie,Freedom,1982,102
tt0083984,tt0083984,Movie,Fünf letzte Tage,1982,112
tt0083987,tt0083987,Movie,Gandhi,1982,191
tt0083989,tt0083989,Movie,Das ganze Leben,1983,112
tt0083990,tt0083990,Movie,Gapi,1982,100
